Simulacion #2
Comienza simulacion.
Tiempo	Info
0.00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1.62	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2.00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2.62	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3.08	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4.00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4.08	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5.12	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5.68	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6.00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6.68	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7.34	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

7.62	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

8.00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8.34	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9.28	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

10.00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10.28	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

10.56	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11.14	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

12.00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12.14	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

12.81	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13.52	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

14.00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14.52	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15.10	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

15.36	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

16.00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 8 

16.10	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17.03	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

17.95	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

18.00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18.03	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19.29	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

20.00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20.14	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 10 

20.29	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21.24	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

22.00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22.24	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

22.69	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23.21	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

24.00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24.21	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25.01	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

25.32	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

26.00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26.01	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 13 

