Simulacion #19
Comienza simulacion.
Tiempo	Info
0.00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


1.35	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 0 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


2.00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 0 1 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


2.35	Llega Frame a B.

	Longitud de la cola de A: 2
	Cola de A: 0 1 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


4.00	Llega mensaje a A.

	Longitud de la cola de A: 3
	Cola de A: 0 1 2 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


5.07	Se libera A.

	Longitud de la cola de A: 3
	Cola de A: 0 1 2 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


5.15	Se libera B.

	Longitud de la cola de A: 3
	Cola de A: 0 1 2 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


6.00	Llega mensaje a A.

	Longitud de la cola de A: 4
	Cola de A: 0 1 2 3 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


6.07	Llega Frame a B.

	Longitud de la cola de A: 4
	Cola de A: 0 1 2 3 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


6.44	Se libera A.

	Longitud de la cola de A: 4
	Cola de A: 0 1 2 3 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


7.44	Llega Frame a B.

	Longitud de la cola de A: 4
	Cola de A: 0 1 2 3 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


7.69	Se libera B.

	Longitud de la cola de A: 4
	Cola de A: 0 1 2 3 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


8.00	Llega mensaje a A.

	Longitud de la cola de A: 5
	Cola de A: 0 1 2 3 4 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


8.16	Se libera A.

	Longitud de la cola de A: 5
	Cola de A: 0 1 2 3 4 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


9.16	Llega Frame a B.

	Longitud de la cola de A: 5
	Cola de A: 0 1 2 3 4 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


9.50	Se libera A.

	Longitud de la cola de A: 5
	Cola de A: 0 1 2 3 4 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


10.00	Llega mensaje a A.

	Longitud de la cola de A: 6
	Cola de A: 0 1 2 3 4 5 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


10.31	Se libera B.

	Longitud de la cola de A: 6
	Cola de A: 0 1 2 3 4 5 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


10.50	Llega Frame a B.

	Longitud de la cola de A: 6
	Cola de A: 0 1 2 3 4 5 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


11.39	Se libera A.

	Longitud de la cola de A: 6
	Cola de A: 0 1 2 3 4 5 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


12.00	Llega mensaje a A.

	Longitud de la cola de A: 7
	Cola de A: 0 1 2 3 4 5 6 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


12.39	Llega Frame a B.

	Longitud de la cola de A: 7
	Cola de A: 0 1 2 3 4 5 6 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


12.41	Se libera B.

	Longitud de la cola de A: 7
	Cola de A: 0 1 2 3 4 5 6 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


13.41	Se libera A.

	Longitud de la cola de A: 7
	Cola de A: 0 1 2 3 4 5 6 
