Simulacion #5
Comienza simulacion.
Tiempo	Info
0.00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


1.14	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 0 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


2.00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 0 1 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


2.14	Llega Frame a B.

	Longitud de la cola de A: 2
	Cola de A: 0 1 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


3.36	Se libera A.

	Longitud de la cola de A: 2
	Cola de A: 0 1 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


4.00	Llega mensaje a A.

	Longitud de la cola de A: 3
	Cola de A: 0 1 2 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


4.36	Llega Frame a B.

	Longitud de la cola de A: 3
	Cola de A: 0 1 2 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


4.90	Se libera B.

	Longitud de la cola de A: 3
	Cola de A: 0 1 2 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


5.30	Se libera A.

	Longitud de la cola de A: 3
	Cola de A: 0 1 2 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


6.00	Llega mensaje a A.

	Longitud de la cola de A: 4
	Cola de A: 0 1 2 3 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


6.30	Llega Frame a B.

	Longitud de la cola de A: 4
	Cola de A: 0 1 2 3 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


7.43	Se libera B.

	Longitud de la cola de A: 4
	Cola de A: 0 1 2 3 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


7.65	Se libera A.

	Longitud de la cola de A: 4
	Cola de A: 0 1 2 3 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


8.00	Llega mensaje a A.

	Longitud de la cola de A: 5
	Cola de A: 0 1 2 3 4 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


8.65	Llega Frame a B.

	Longitud de la cola de A: 5
	Cola de A: 0 1 2 3 4 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


9.28	Se libera A.

	Longitud de la cola de A: 5
	Cola de A: 0 1 2 3 4 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


9.77	Se libera B.

	Longitud de la cola de A: 5
	Cola de A: 0 1 2 3 4 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


10.00	Llega mensaje a A.

	Longitud de la cola de A: 6
	Cola de A: 0 1 2 3 4 5 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


10.28	Llega Frame a B.

	Longitud de la cola de A: 6
	Cola de A: 0 1 2 3 4 5 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


12.00	Llega mensaje a A.

	Longitud de la cola de A: 7
	Cola de A: 0 1 2 3 4 5 6 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


12.27	Se libera B.

	Longitud de la cola de A: 7
	Cola de A: 0 1 2 3 4 5 6 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


12.85	Se libera A.

	Longitud de la cola de A: 7
	Cola de A: 0 1 2 3 4 5 6 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


13.85	Llega Frame a B.

	Longitud de la cola de A: 7
	Cola de A: 0 1 2 3 4 5 6 
	Frames correctamente recibidos por B: 0
	Ultimos frames recibidos por B: 


14.00	Llega mensaje a A.

	Longitud de la cola de A: 8
	Cola de A: 0 1 2 3 4 5 6 7 
