Simulacion #28
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,29	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,29	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,41	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,41	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,08	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,41	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,41	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,52	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

7,72	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,52	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 4 5 

10,59	Se libera B.

	Longitud de la cola de A: 2
	Cola de A: 4 5 

11,53	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 5 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 5 6 

12,53	Llega Frame a B.

	Longitud de la cola de A: 2
	Cola de A: 5 6 

12,72	Se libera B.

	Longitud de la cola de A: 2
	Cola de A: 5 6 

12,91	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,91	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 6 7 

14,97	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,14	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,97	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 7 8 

16,32	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,32	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,32	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

17,88	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,32	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,09	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,09	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,69	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 10 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 10 11 

22,46	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,46	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,55	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

23,65	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,55	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,24	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,05	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,24	Llega Frame a B.

