Simulacion #44
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,05	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,05	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,36	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,20	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,36	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,33	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,33	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,66	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,28	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,28	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,85	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,28	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,28	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,09	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

11,67	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,09	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,10	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,10	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,14	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,20	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,20	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,51	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,67	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,67	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,83	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 9 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 9 10 

20,16	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,16	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,24	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

21,29	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,24	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,08	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

23,76	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,08	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,02	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

25,78	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

