Simulacion #27
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,11	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,11	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,23	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,23	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,09	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,80	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,80	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,08	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

7,76	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,08	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,12	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,01	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,12	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,06	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,06	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,08	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,39	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,39	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,93	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,66	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,66	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,02	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

17,30	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,02	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,13	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

19,67	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,13	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,50	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,02	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,50	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,21	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,21	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,64	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,42	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,42	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 13 

