Simulacion #39
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,16	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,16	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,07	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,07	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,48	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,19	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,19	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,60	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,02	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,02	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,21	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,32	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,32	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,15	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,15	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,15	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,06	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,06	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,13	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,87	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,87	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,21	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

17,43	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,21	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,51	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

19,71	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,51	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,49	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,25	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,49	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,69	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,69	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,70	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,08	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,08	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 13 

