Simulacion #50
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,82	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,82	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,65	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,65	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,01	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,12	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,12	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,02	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,31	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,31	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,29	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

9,72	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,29	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 5 6 

12,37	Se libera B.

	Longitud de la cola de A: 2
	Cola de A: 5 6 

12,92	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,92	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 6 7 

14,57	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,94	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,57	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 7 8 

16,98	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,46	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,98	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,99	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,99	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,53	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,06	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,53	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,89	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,88	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,89	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,55	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,55	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,10	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,69	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,69	Llega Frame a B.

