Simulacion #30
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,48	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,48	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,25	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,25	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,11	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 2 3 

6,56	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,56	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,65	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,06	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,65	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,37	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,12	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,37	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,79	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,45	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,79	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,19	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,19	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,35	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,38	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,38	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,95	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 8 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 8 9 

18,24	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,24	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 9 10 

20,45	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,73	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,45	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 10 11 

22,12	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,07	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,12	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,45	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,45	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,24	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

25,89	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,24	Llega Frame a B.

