Simulacion #29
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,23	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,23	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,44	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,44	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,66	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,29	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,29	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,40	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,43	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,43	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,29	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,20	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,29	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,93	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,93	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,95	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,01	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,01	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,03	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 7 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 7 8 

16,18	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,18	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,70	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 8 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 8 9 

18,64	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,64	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 9 10 

20,45	Se libera B.

	Longitud de la cola de A: 2
	Cola de A: 9 10 

20,62	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,62	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

22,01	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 10 11 

22,13	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,89	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,13	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

24,01	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 11 12 

24,22	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,22	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,26	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

25,87	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

26,01	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,26	Llega Frame a B.

