Simulacion #25
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 0 1 

2,19	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,19	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,34	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,34	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 2 3 

6,15	Se libera B.

	Longitud de la cola de A: 2
	Cola de A: 2 3 

6,15	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,15	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,67	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,46	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,67	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,03	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,03	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,02	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,19	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,19	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,22	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,71	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,71	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,05	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

15,78	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,05	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,46	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,46	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,73	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,23	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,23	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,01	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,15	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,15	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,18	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

23,54	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,18	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,75	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,78	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,78	Llega Frame a B.

	Longitud de la cola de A: 1
