Simulacion #49
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,15	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,15	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,12	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,12	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,10	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,69	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,69	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,12	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,04	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,12	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,34	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,34	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,41	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,03	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,03	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,92	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,33	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,33	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,18	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 7 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 7 8 

16,16	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,16	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,27	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

17,53	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,27	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,70	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

19,88	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

20,01	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,70	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,74	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,20	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,74	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,48	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

24,01	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,48	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,04	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,15	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,15	Llega Frame a B.

	Longitud de la cola de A: 1
