Simulacion #33
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,50	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,50	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 1 2 

4,55	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,25	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,55	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,58	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,58	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,10	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

7,92	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,10	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,56	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,56	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,57	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,33	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,33	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,18	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

13,43	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,18	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,37	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

15,60	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

15,99	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,37	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,38	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

17,99	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,15	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,38	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,05	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

19,99	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,05	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,22	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,39	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

21,99	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,39	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,98	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,99	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 11 12 

24,52	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,52	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,87	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,99	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 12 13 

26,25	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 13 

27,25	Llega Frame a B.

	Longitud de la cola de A: 1
