Simulacion #22
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,39	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,39	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,35	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,35	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,39	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,68	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,68	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,89	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,04	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,04	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,18	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

9,32	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,18	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,44	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

11,89	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,44	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,26	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,00	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,26	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 7 8 

16,35	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,82	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,35	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,75	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,75	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,87	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,10	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

19,99	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,10	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,27	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

21,56	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

21,99	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,27	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,41	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

23,75	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

23,99	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,41	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,29	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

25,99	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,29	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 13 

