Simulacion #47
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,17	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,17	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,99	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,99	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,99	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,58	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,58	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,42	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 3 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 3 4 

8,90	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,46	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,90	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,95	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,95	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,84	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,26	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,84	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 6 7 

14,45	Se libera B.

	Longitud de la cola de A: 2
	Cola de A: 6 7 

14,73	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,73	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 7 8 

16,33	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,21	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,33	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,43	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,43	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,40	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

19,81	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,40	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 10 11 

22,23	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,72	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,23	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 11 12 

24,10	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,10	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,19	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

25,62	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,19	Llega Frame a B.

