Simulacion #27
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,43	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,43	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,41	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,41	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,99	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,07	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,07	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,61	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

7,85	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,61	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 4 5 

10,48	Se libera B.

	Longitud de la cola de A: 2
	Cola de A: 4 5 

10,67	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,67	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,85	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,64	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,85	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,09	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,09	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,08	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

15,43	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,08	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,09	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

17,96	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,09	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,03	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,03	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,63	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,16	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,16	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,70	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,45	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,45	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,98	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 12 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 12 13 

26,33	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 13 

27,18	Se libera B.

	Longitud de la cola de A: 1
