Simulacion #100
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,88	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,88	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,43	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,43	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,04	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

5,72	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,04	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,51	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,51	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,57	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,25	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,25	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,71	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,54	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,54	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,32	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,85	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,85	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,28	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

15,39	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,28	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,57	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,28	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,57	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,73	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,56	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,73	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 10 11 

22,70	Se libera B.

	Longitud de la cola de A: 2
	Cola de A: 10 11 

23,18	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 11 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 11 12 

24,18	Llega Frame a B.

	Longitud de la cola de A: 2
	Cola de A: 11 12 

25,23	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,44	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 12 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 12 13 

26,23	Llega Frame a B.

	Longitud de la cola de A: 2
	Cola de A: 12 13 

26,25	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 13 

27,25	Llega Frame a B.

