Simulacion #3
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,61	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,61	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,56	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,56	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,79	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,11	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,11	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,37	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

7,44	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,37	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,16	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

9,45	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,16	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,09	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,09	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,34	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 6 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 6 7 

14,01	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,62	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,01	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,80	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,80	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,94	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,06	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,06	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,20	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

19,27	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,20	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,12	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,12	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,13	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,21	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,21	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,01	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

25,03	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,01	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 13 

