Simulacion #98
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,32	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,32	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,17	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,17	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,46	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,02	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,02	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,69	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,17	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,17	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,12	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

9,28	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,12	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 5 6 

12,05	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,28	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,05	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 6 7 

14,70	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,76	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,70	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 7 8 

17,12	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,29	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 8 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 8 9 

18,12	Llega Frame a B.

	Longitud de la cola de A: 2
	Cola de A: 8 9 

18,48	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,46	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,48	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,73	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,73	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,33	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,30	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,33	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,11	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,11	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,00	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,21	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,21	Llega Frame a B.

