Simulacion #67
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,32	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,32	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,44	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,44	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,07	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 2 3 

7,25	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,87	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 3 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 3 4 

8,25	Llega Frame a B.

	Longitud de la cola de A: 2
	Cola de A: 3 4 

8,68	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,68	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 4 5 

10,43	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,57	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,43	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 5 6 

12,15	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,15	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,20	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

13,44	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,20	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,50	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,42	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,50	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 8 9 

18,05	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,05	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,22	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 9 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 9 10 

20,95	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,95	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 10 11 

22,08	Se libera B.

	Longitud de la cola de A: 2
	Cola de A: 10 11 

22,27	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,27	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,39	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,39	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,04	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,06	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,06	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 13 

