Simulacion #14
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,57	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,57	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,26	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,26	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,77	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,00	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,00	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,02	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

7,33	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,02	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,01	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

9,85	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,01	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,11	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

11,90	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,11	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,81	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,21	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,81	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,18	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,18	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,41	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 8 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 8 9 

18,02	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,82	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,02	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,24	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,24	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,22	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

21,76	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,22	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,67	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,43	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,67	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,27	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,27	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 13 

