Simulacion #62
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,27	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,27	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,64	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,56	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,64	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,37	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,37	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,21	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

7,51	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,21	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,06	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,06	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,23	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,07	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,07	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,90	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,31	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,31	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,47	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 7 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 7 8 

16,17	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,17	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,79	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 8 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 8 9 

18,95	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,95	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,96	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,22	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,96	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,26	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,26	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,62	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,30	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,30	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,79	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,01	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,01	Llega Frame a B.

	Longitud de la cola de A: 1
