Simulacion #19
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,16	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,16	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,21	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,21	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,56	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,00	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,00	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,83	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,17	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,17	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,48	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,64	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,64	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,16	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

11,54	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,16	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,48	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,22	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,48	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,17	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,17	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,49	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,80	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,80	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,15	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

19,17	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

19,99	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,15	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,23	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

21,72	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

21,99	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,23	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,71	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

23,75	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,71	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,00	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,00	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 13 

