Simulacion #16
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,33	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,33	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,69	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,55	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,69	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,52	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,52	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,86	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,93	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,93	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,20	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

9,58	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,20	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,15	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,15	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,53	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 6 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 6 7 

14,74	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,34	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,74	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 7 8 

16,13	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,13	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,16	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

17,98	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,16	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,54	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,54	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,88	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,10	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,10	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,01	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,25	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,25	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,43	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

25,70	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,43	Llega Frame a B.

	Longitud de la cola de A: 1
