Simulacion #81
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,39	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,39	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,17	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,17	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,99	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,13	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,13	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,11	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

7,16	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,11	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,34	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

9,40	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,34	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,56	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,37	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,56	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,44	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,38	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,44	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

15,20	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 8 

16,20	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,24	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,68	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,68	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,52	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

19,79	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,52	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,25	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,25	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,45	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 11 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 11 12 

25,08	Se libera B.

	Longitud de la cola de A: 2
	Cola de A: 11 12 

25,37	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 12 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 12 13 

26,37	Llega Frame a B.

	Longitud de la cola de A: 2
	Cola de A: 12 13 

26,47	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 13 

27,32	Se libera B.

	Longitud de la cola de A: 1
