Simulacion #5
Comienza simulacion.
Tiempo	Info
0,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 0 

1,09	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

2,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 1 

2,09	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 1 

3,25	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

4,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,09	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 2 

4,25	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 2 

5,45	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

6,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,19	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 3 

6,45	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 3 

7,15	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

8,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 4 

8,15	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,06	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 4 

9,48	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

10,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 5 

10,48	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 5 

11,06	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

11,63	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

12,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 6 

12,06	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 6 

13,54	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

14,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,54	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 7 

14,61	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 7 

16,00	Llega mensaje a A.

	Longitud de la cola de A: 2
	Cola de A: 7 8 

16,10	Se libera A.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,10	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 8 

17,44	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

17,47	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

18,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 9 

18,44	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 9 

19,05	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

20,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,01	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 10 

20,05	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 10 

21,16	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

22,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,16	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 11 

22,77	Se libera B.

	Longitud de la cola de A: 1
	Cola de A: 11 

23,47	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

24,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 12 

24,47	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 12 

25,00	Se libera A.

	Longitud de la cola de A: 0
	Cola de A: 

25,14	Se libera B.

	Longitud de la cola de A: 0
	Cola de A: 

26,00	Llega mensaje a A.

	Longitud de la cola de A: 1
	Cola de A: 13 

26,00	Llega Frame a B.

	Longitud de la cola de A: 1
	Cola de A: 13 
